Count_FilteredNuclei,Count_Nuclei,Count_NucleiShrink,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_13IdentifyPrimaryObjects,ExecutionTime_15MeasureObjectSizeShape,ExecutionTime_16FilterObjects,ExecutionTime_17EnhanceOrSuppressFeatures,FileName_DNA,FileName_Denritic,Frame_DNA,Frame_Denritic,Group_Index,Group_Number,Height_DNA,Height_Denritic,ImageNumber,MD5Digest_DNA,MD5Digest_Denritic,Mean_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Mean_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Mean_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Mean_NucleiShrink_Location_Center_X,Mean_NucleiShrink_Location_Center_Y,Mean_NucleiShrink_Location_Center_Z,Mean_Nuclei_Location_Center_X,Mean_Nuclei_Location_Center_Y,Mean_Nuclei_Location_Center_Z,Median_FilteredNuclei_ObjectSkeleton_NumberBranchEnds_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberNonTrunkBranches_denSkel,Median_FilteredNuclei_ObjectSkeleton_NumberTrunks_denSkel,Median_FilteredNuclei_ObjectSkeleton_TotalObjectSkeletonLength_denSkel,Median_NucleiShrink_Location_Center_X,Median_NucleiShrink_Location_Center_Y,Median_NucleiShrink_Location_Center_Z,Median_Nuclei_Location_Center_X,Median_Nuclei_Location_Center_Y,Median_Nuclei_Location_Center_Z,Metadata_C,Metadata_ChannelName,Metadata_ColorFormat,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Series,Metadata_Site,Metadata_SizeC,Metadata_SizeT,Metadata_SizeX,Metadata_SizeY,Metadata_SizeZ,Metadata_T,Metadata_Well,Metadata_Z,ModuleError_01Images,ModuleError_02Metadata,ModuleError_03NamesAndTypes,ModuleError_04Groups,ModuleError_13IdentifyPrimaryObjects,ModuleError_15MeasureObjectSizeShape,ModuleError_16FilterObjects,ModuleError_17EnhanceOrSuppressFeatures,PathName_DNA,PathName_Denritic,Scaling_DNA,Scaling_Denritic,Series_DNA,Series_Denritic,Threshold_FinalThreshold_Nuclei,Threshold_FinalThreshold_NucleiShrink,Threshold_OrigThreshold_Nuclei,Threshold_OrigThreshold_NucleiShrink,Threshold_SumOfEntropies_Nuclei,Threshold_SumOfEntropies_NucleiShrink,Threshold_WeightedVariance_Nuclei,Threshold_WeightedVariance_NucleiShrink,URL_DNA,URL_Denritic,Width_DNA,Width_Denritic
760.0,760.0,7.0,0.010000000000218279,0.0,0.650000000000091,0.0,8.509999999999764,13.319999999999709,0.8400000000001455,1.2399999999997817,E_8_ICC_s08_RAW_ch02.tif_cl.png,E_8_ICC_s08_RAW_ch00.tif_cl.png,0,0,423,1,2048,2048,423,80516f925330adca65cafb1276a20889,9930211dc9d5adce9acbc917615e697a,1.0026315789473683,0.24078947368421053,3.142105263157895,19.27733095633356,1366.7714285714285,1301.7714285714285,0.0,966.7456487229205,1236.6429546382615,0.0,1.0,0.0,2.0,8.828427135944366,1375.0,1086.0,0.0,983.7744925165325,1299.4751691891227,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.036883965134620667,0.5,0.036883965,0.5,-11.84953079623899,-6.795017523876975,0.9092629900267184,0.36177318189315283,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_8_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_8_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
15.0,15.0,0.0,0.0,0.0,0.45000000000027285,0.0,5.330000000000382,9.090000000000146,0.6400000000003274,1.4699999999998,E_9_ICC_s00_RAW_ch02.tif_cl.png,E_9_ICC_s00_RAW_ch00.tif_cl.png,0,0,424,1,2048,2048,424,e2781bf17472403b375eb991c4b3a585,483ba9bbffd87258bcbd6f70e962189f,2.7333333333333334,1.5333333333333334,1.9333333333333333,83.52427716255188,nan,nan,nan,932.6534275454652,1207.3088432251016,0.0,2.0,0.0,2.0,38.79899048805237,nan,nan,nan,772.7775423728814,1143.4771024146544,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.14275988936424255,0.5,0.14275989,0.5,-11.854695028137375,0.0,1.0326194989677333,0.1379728699893309,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
668.0,668.0,10.0,0.0,0.0,0.49000000000023647,0.0,6.179999999999836,12.059999999999945,0.8400000000001455,1.3699999999994361,E_9_ICC_s01_RAW_ch02.tif_cl.png,E_9_ICC_s01_RAW_ch00.tif_cl.png,0,0,425,1,2048,2048,425,7d357399c9a23cd5507074eebd604e47,6ff4d84b19f976d528a8afe3abfc6d14,1.5688622754491017,0.5059880239520959,3.8502994011976046,34.79183721595896,1359.4,937.6,0.0,1090.0398707944778,945.5269261956048,0.0,1.0,0.0,3.0,21.19238844513893,1419.5,779.0,0.0,1080.9066902028235,943.5143005429575,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.02343304641544819,0.5,0.023433046,0.5,-11.713693830026308,-6.356819038444203,0.8246272768103609,0.42433347670149113,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
615.0,615.0,12.0,0.0,0.0,0.5,0.009999999999763531,5.949999999999818,12.069999999999709,0.8800000000001091,1.4600000000000364,E_9_ICC_s02_RAW_ch02.tif_cl.png,E_9_ICC_s02_RAW_ch00.tif_cl.png,0,0,426,1,2048,2048,426,b0c52e17634cc812c6ef103406645858,a2886fe0abae77a8785606f91fc1b012,1.5658536585365854,0.4796747967479675,4.026016260162602,37.124140347310195,641.7083333333334,827.3333333333334,0.0,935.0786180616587,949.0095233926826,0.0,1.0,0.0,3.0,23.142135977745056,709.0,870.0,0.0,921.2085308056872,946.0974842767296,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.03623143956065178,0.5,0.03623144,0.5,-11.74758471563398,-7.2050234014738175,0.9226759503948898,0.4285492590716339,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
1024.0,1024.0,12.0,0.0,0.0,0.4600000000000364,0.0,7.339999999999691,13.960000000000036,0.9700000000002547,1.4699999999998,E_9_ICC_s03_RAW_ch02.tif_cl.png,E_9_ICC_s03_RAW_ch00.tif_cl.png,0,0,427,1,2048,2048,427,9bd5ec132eb9d2b63d62b6c337096657,24ebec44a869406f6d254349278ce2af,1.341796875,0.4384765625,4.12109375,27.132107179320883,958.6083333333332,1336.6583333333333,0.0,954.5056981426387,1116.7979847368788,0.0,1.0,0.0,3.0,14.571067959070206,1022.75,1343.0,0.0,964.1440041208791,1170.5121260528608,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.03568185865879059,0.5,0.03568186,0.5,-11.749317032469499,-7.151820821882941,0.9678782098597054,0.37894269469006997,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
26.0,26.0,0.0,0.009999999999763531,0.0,0.5100000000002183,0.009999999999763531,5.870000000000346,10.920000000000073,0.599999999999909,1.4400000000005093,E_9_ICC_s04_RAW_ch02.tif_cl.png,E_9_ICC_s04_RAW_ch00.tif_cl.png,0,0,428,1,2048,2048,428,00bc3191a5f3ad3d8ccccf51a8aad3e7,1a1b5a0fdf330e555596a4af3a6848fc,0.6153846153846154,0.15384615384615385,0.46153846153846156,10.536003060065783,nan,nan,nan,1329.337544016924,817.735620158919,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,1516.8726311605724,856.3192693626462,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.12088684737682343,0.5,0.12088685,0.5,-11.738099703995363,0.0,0.6534072127391823,0.07151124970021827,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
66.0,66.0,25.0,0.0,0.009999999999763531,1.099999999999909,0.0,5.769999999999982,11.55999999999949,0.5199999999999818,2.0000000000004547,E_9_ICC_s05_RAW_ch02.tif_cl.png,E_9_ICC_s05_RAW_ch00.tif_cl.png,0,0,429,1,2048,2048,429,96ffcbb2845b288940fc6e6a8de4ad1b,2616037c823eb635c26a33d613e7f945,1.0454545454545454,0.4090909090909091,1.121212121212121,51.34064744548364,1761.4013333333332,1106.0506666666668,0.0,1556.7285221635414,1363.9137526733555,0.0,1.0,0.0,1.0,10.742640852928162,1793.0,1119.0,0.0,1656.8728442182642,1491.6555979864606,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.10314495116472244,0.5,0.10314495,0.5,-12.226473187178225,-6.9328843897760715,0.3834098292303594,0.5618300120507373,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
130.0,130.0,20.0,0.0,0.0,0.5499999999997272,0.0,5.690000000000055,11.450000000000273,0.8699999999998909,1.6900000000000546,E_9_ICC_s06_RAW_ch02.tif_cl.png,E_9_ICC_s06_RAW_ch00.tif_cl.png,0,0,430,1,2048,2048,430,8c8cd4d575c2e301f293ac3a83324fde,818a5f9a61cc5e412afaea758576cdbe,1.4692307692307693,0.5461538461538461,1.4615384615384615,71.62385273621632,997.18625,1095.0966666666668,0.0,839.025253852415,976.0512339304565,0.0,1.0,0.0,1.0,29.69238856434822,914.75,1406.5,0.0,801.625239652313,1037.1281704915486,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08684992790222168,0.5,0.08684993,0.5,-12.53805186910012,-6.480198132201933,0.419434181289418,0.3827646348349717,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
37.0,37.0,8.0,0.0,0.009999999999763531,0.48000000000047294,0.0,6.260000000000218,10.920000000000528,0.4899999999997817,1.2399999999997817,E_9_ICC_s07_RAW_ch02.tif_cl.png,E_9_ICC_s07_RAW_ch00.tif_cl.png,0,0,431,1,2048,2048,431,f7a588f6f0b6621f3b24ed616c4b5ffd,71071d016696150ddebad33fdb99129a,1.4594594594594594,0.32432432432432434,1.2432432432432432,42.71678418887628,1479.0416666666665,1225.5729166666665,0.0,1127.03411410156,1484.832093625496,0.0,1.0,0.0,1.0,8.41421365737915,1650.5,1278.25,0.0,1150.0499168053245,1406.3443640124094,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11976684629917145,0.5,0.11976685,0.5,-11.789776537342725,-6.610635593524181,0.52023141915015,0.6205651288387157,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
297.0,297.0,6.0,0.010000000000218279,0.0,0.7899999999999636,0.010000000000218279,6.839999999999691,11.309999999999945,0.7699999999999818,1.4299999999998363,E_9_ICC_s08_RAW_ch02.tif_cl.png,E_9_ICC_s08_RAW_ch00.tif_cl.png,0,0,432,1,2048,2048,432,5d2e849c4abafce53cff3aa3e22d2d70,3045a810deaba82bfb70e7650119e4b7,1.861952861952862,0.569023569023569,3.5185185185185186,43.53699704312315,908.8333333333334,928.8333333333334,0.0,963.6236094207054,1156.6135744311878,0.0,2.0,0.0,3.0,26.384776651859283,999.0,855.5,0.0,937.6124031007752,1199.0916442048517,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.0479561984539032,0.5,0.0479562,0.5,-11.965903010337218,-6.35066053566646,1.1239395057471313,0.33866355758095135,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/E_9_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
1446.0,1446.0,29.0,0.0,0.0,0.5399999999999636,0.0,8.250000000000455,15.059999999999945,1.0799999999999272,1.2999999999997272,F_10_ICC_s00_RAW_ch02.tif_cl.png,F_10_ICC_s00_RAW_ch00.tif_cl.png,0,0,433,1,2048,2048,433,7f3929c98852b42bc052214fa9c0a7ae,72968177a2268eb3186ddff61b7e5d94,1.19432918395574,0.47994467496542187,4.974412171507607,26.50225361678775,1179.2758620689656,1263.5862068965516,0.0,1072.4840358827978,1010.5577250828577,0.0,1.0,0.0,4.0,15.242640852928162,1079.0,1299.0,0.0,1050.3501616456383,994.025234401246,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.05680764839053154,0.5,0.05680765,0.5,-11.88115028929962,-7.067233992997825,1.0951661390157383,0.3629238449727345,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
21.0,21.0,0.0,0.0,0.0,0.6399999999994179,0.0,5.4900000000002365,11.129999999999654,0.5500000000001819,1.3800000000001091,F_10_ICC_s01_RAW_ch02.tif_cl.png,F_10_ICC_s01_RAW_ch00.tif_cl.png,0,0,434,1,2048,2048,434,c3b2f30f310512ce3c11061b51536652,3e8fc56d65661c8def5995949d032a98,1.9523809523809523,1.2380952380952381,1.0,78.5176813006401,nan,nan,nan,1129.1112177676146,1450.8709462437753,0.0,1.0,0.0,1.0,6.242640852928162,nan,nan,nan,1191.8994413407822,1625.750332005312,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.1138896718621254,0.5,0.11388967,0.5,-12.084555185225256,0.0,0.819973893938041,0.1242035451910784,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s01_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s01_RAW_ch00.tif_cl.png,2048,2048
23.0,23.0,1.0,0.0,0.0,0.5100000000002183,0.0,6.039999999999509,9.400000000000091,0.4699999999997999,1.2000000000002728,F_10_ICC_s02_RAW_ch02.tif_cl.png,F_10_ICC_s02_RAW_ch00.tif_cl.png,0,0,435,1,2048,2048,435,21d0747a25e132c2a4680d7f5fdccf8a,440a4d7e3be52ab8716e268410a7b402,2.869565217391304,1.6521739130434783,1.826086956521739,91.55662332151248,1413.5,279.0,0.0,1032.5900567942572,646.1298494897355,0.0,2.0,0.0,1.0,50.556349873542786,1413.5,279.0,0.0,1084.2842465753424,544.7188328912467,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.12122725695371628,0.5,0.12122726,0.5,-12.011933112428952,-6.347379644385827,1.049327428836932,0.2672438524411405,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s02_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s02_RAW_ch00.tif_cl.png,2048,2048
842.0,842.0,9.0,0.0,0.0,0.4699999999997999,0.0,6.330000000000382,12.719999999999345,1.080000000000382,1.4899999999997817,F_10_ICC_s03_RAW_ch02.tif_cl.png,F_10_ICC_s03_RAW_ch00.tif_cl.png,0,0,436,1,2048,2048,436,e9ede4cf66f42345d4d5aed1e163ee1d,e2fd8cfd1dfd83e8e32dce981636587e,1.4346793349168645,0.4821852731591449,4.103325415676959,30.662291091723,952.8888888888889,881.2777777777778,0.0,1018.5768413740403,1097.8773454484954,0.0,1.0,0.0,3.0,16.69238832592964,708.5,899.0,0.0,997.9943261417764,1149.0400447945628,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.029627395793795586,0.5,0.029627396,0.5,-11.861010847191979,-6.36077912701159,0.9042450444660517,0.4044709149057436,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s03_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s03_RAW_ch00.tif_cl.png,2048,2048
120.0,120.0,14.0,0.0,0.0,0.5,0.0,5.539999999999964,11.319999999999709,0.7000000000002728,1.349999999999909,F_10_ICC_s04_RAW_ch02.tif_cl.png,F_10_ICC_s04_RAW_ch00.tif_cl.png,0,0,437,1,2048,2048,437,dc6bf7ca81889d533660ab3f020c6a1c,22f0f45adf3a42246bd1a8af3a675f88,1.2833333333333334,0.5166666666666667,1.2,45.90405070235332,1091.7746598639455,874.4180272108844,0.0,1188.7346151919714,1011.1558284252097,0.0,1.0,0.0,1.0,9.363961011171341,1041.4285714285716,753.4714285714285,0.0,1121.9164202334632,948.0380552671052,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.08623915165662766,0.5,0.08623915,0.5,-12.564191251535435,-6.4829537480438075,0.4120704883726489,0.3524887817489295,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s04_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s04_RAW_ch00.tif_cl.png,2048,2048
49.0,49.0,0.0,0.009999999999763531,0.0,0.45000000000027285,0.009999999999763531,5.8200000000006185,11.029999999999745,1.0199999999999818,2.0600000000004,F_10_ICC_s05_RAW_ch02.tif_cl.png,F_10_ICC_s05_RAW_ch00.tif_cl.png,0,0,438,1,2048,2048,438,4e805316a439afc8195d630996a84c65,76fe6a1ee9f08617d9c431247c1b5837,1.1428571428571428,0.3469387755102041,0.9591836734693877,18.696263161240793,nan,nan,nan,776.0787736396238,1082.05476024552,0.0,1.0,0.0,1.0,2.0,nan,nan,nan,705.918487394958,1153.8062418725617,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.11633946746587753,0.5,0.11633947,0.5,-12.109915585615633,0.0,0.8155447359554273,0.11036299786954999,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s05_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s05_RAW_ch00.tif_cl.png,2048,2048
1426.0,1426.0,17.0,0.0,0.0,0.7600000000002183,0.0,8.490000000000236,16.259999999999764,1.0900000000001455,1.300000000000182,F_10_ICC_s06_RAW_ch02.tif_cl.png,F_10_ICC_s06_RAW_ch00.tif_cl.png,0,0,439,1,2048,2048,439,eb6376b2693ae33c91cca8ba6cafd263,303a920b3e8ad91c7eabd773d6eeb4b0,1.1921458625525947,0.41374474053295934,4.739831697054698,25.667305990698296,1048.3081232492998,1440.1820728291316,0.0,1139.2022481891718,1123.2943842774228,0.0,1.0,0.0,4.0,14.571068048477173,1123.0,1586.0,0.0,1165.3907818577634,1159.1073299888517,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.040735628455877304,0.5,0.04073563,0.5,-11.856255933848356,-6.840929683269143,0.9840238074511944,0.39890068511779886,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s06_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s06_RAW_ch00.tif_cl.png,2048,2048
1305.0,1305.0,17.0,0.0,0.0,0.5199999999999818,0.0,8.199999999999818,15.759999999999764,0.9500000000002728,1.2800000000002,F_10_ICC_s07_RAW_ch02.tif_cl.png,F_10_ICC_s07_RAW_ch00.tif_cl.png,0,0,440,1,2048,2048,440,5f2b8b570f96edfed30473f6d52e57ab,f64e571335260e65c626e00c2e93b9cc,1.2275862068965517,0.4950191570881226,4.818390804597701,26.631278810601582,1197.3882352941175,1212.4637254901959,0.0,1055.9165859651703,1138.59617733407,0.0,1.0,0.0,4.0,16.24264097213745,1105.0,1233.6666666666667,0.0,1052.2913669064749,1163.9297520661157,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.06429588794708252,0.5,0.06429589,0.5,-11.875190118781306,-7.150556220265836,1.2675523686455037,0.39427850377752294,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s07_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s07_RAW_ch00.tif_cl.png,2048,2048
388.0,388.0,6.0,0.010000000000218279,0.0,0.819999999999709,0.0,7.199999999999818,12.620000000000346,0.7699999999995271,1.1799999999998363,F_10_ICC_s08_RAW_ch02.tif_cl.png,F_10_ICC_s08_RAW_ch00.tif_cl.png,0,0,441,1,2048,2048,441,b6bf0ca6b161425dcb5aef94fe2c075e,505b8b80ea02c29210c35f880df7473c,1.8041237113402062,0.5927835051546392,3.3556701030927836,41.68927770054218,667.0833333333334,1256.0,0.0,912.7189595257299,1163.8128236152218,0.0,2.0,0.0,3.0,25.39949545264244,459.5,1484.25,0.0,907.0067554653847,1225.0067663817663,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.057505808770656586,0.5,0.05750581,0.5,-11.939839073840025,-6.353768259014682,1.152649155281324,0.38159121300296506,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s08_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_10_ICC_s08_RAW_ch00.tif_cl.png,2048,2048
365.0,365.0,5.0,0.0,0.0,0.9500000000002728,0.0,6.210000000000036,11.109999999999673,0.819999999999709,1.2899999999999636,F_11_ICC_s00_RAW_ch02.tif_cl.png,F_11_ICC_s00_RAW_ch00.tif_cl.png,0,0,442,1,2048,2048,442,b803d7efb788493227bc20603ac8d9db,1ad5e3aed187338995e03d39ba09c9d7,2.0602739726027397,0.7095890410958904,4.090410958904109,54.00109519893176,1299.2,928.8,0.0,1247.5978051929362,908.1860144822696,0.0,2.0,0.0,3.0,28.72792226076126,1516.0,942.0,0.0,1242.7549668874171,900.7724867724868,0.0,nan,nan,nan,nan,0,nan,0,nan,1,1,nan,nan,1,nan,nan,nan,0,0,0,0,0,0,0,0,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,/Users/maxxim333/Desktop/herrington/05_jul/imagej_output,65535,65535,0,0,0.021446876227855682,0.5,0.021446876,0.5,-11.727728868094221,-6.355266339505693,0.7680935211757145,0.4053584726919731,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_11_ICC_s00_RAW_ch02.tif_cl.png,file:/Users/maxxim333/Desktop/herrington/05_jul/imagej_output/F_11_ICC_s00_RAW_ch00.tif_cl.png,2048,2048
